-7.165483576389267917e+00,4.658263527498729673e+01,3.271501941896980981e+01
-7.165455051217189286e+00,4.658261755671393445e+01,3.353763075723251319e+01
-7.165426553276153854e+00,4.658259983295077689e+01,3.436028123409345625e+01
-7.165398080666815162e+00,4.658258210400583010e+01,3.518297356266879916e+01
-7.165369637092527277e+00,4.658256436921181631e+01,3.600570957837195607e+01
-7.165341223065670562e+00,4.658254662848359118e+01,3.682849054451048687e+01
-7.165312837041739158e+00,4.658252888210633103e+01,3.765131739800214206e+01
-7.165284484237914420e+00,4.658251112903438695e+01,3.847421224719721522e+01
-7.165256166115620218e+00,4.658249336850246181e+01,3.929721763540847235e+01
-7.165227882293877748e+00,4.658247560014675770e+01,4.012035601133972307e+01
-7.165199631401589109e+00,4.658245782391704637e+01,4.094364238335956685e+01
-7.165171412517485905e+00,4.658244003978531111e+01,4.176708707266819687e+01
-7.165143225885225675e+00,4.658242224759756311e+01,4.259069719461144388e+01
-7.165115072126822859e+00,4.658240444693551296e+01,4.341451215074341974e+01
-7.165086955895604071e+00,4.658238663599659191e+01,4.423861716233336239e+01
-7.165058876393407772e+00,4.658236881400450358e+01,4.506305812123801502e+01
-7.165030828940185614e+00,4.658235098110282735e+01,4.588786542648496436e+01
-7.165002815810693981e+00,4.658233313651655294e+01,4.671305997466413373e+01
-7.164974839029141229e+00,4.658231527966309216e+01,4.753865613513295330e+01
-7.164946898845975021e+00,4.658229741034365645e+01,4.836466378764924912e+01
-7.164918996514235694e+00,4.658227952827313345e+01,4.919108972410248271e+01
-7.164891131678971625e+00,4.658226163346547111e+01,5.001793861284562581e+01
-7.164863305831583595e+00,4.658224372568462712e+01,5.084521366207565052e+01
-7.164835519735072822e+00,4.658222580483156605e+01,5.167291707613745189e+01
-7.164807769165891571e+00,4.658220787156749765e+01,5.250105036934927938e+01
-7.164780052208430838e+00,4.658218992620504650e+01,5.332961458180486147e+01
-7.164752365111543675e+00,4.658217196932491788e+01,5.415861042774481149e+01
-7.164724710632568438e+00,4.658215400055618005e+01,5.498803839754926059e+01
-7.164697088274370351e+00,4.658213602000757447e+01,5.581789882783608903e+01
-7.164669475992578640e+00,4.658211803085893621e+01,5.664819194962940685e+01
-7.164641837432051297e+00,4.658210003832065382e+01,5.747891792145274792e+01
-7.164614140727242564e+00,4.658208204704698829e+01,5.831007685206048308e+01
-7.164586361245979695e+00,4.658206406081291817e+01,5.914166881604890591e+01
-7.164558489442197420e+00,4.658204608131316604e+01,5.997369386457514651e+01
-7.164530517786401376e+00,4.658202811003241806e+01,6.080615203271576519e+01
-7.164502438586558775e+00,4.658201014856122413e+01,6.163904334451714107e+01
-7.164474247207181179e+00,4.658199219808420821e+01,6.247236781646132187e+01
-7.164445941056214906e+00,4.658197425949722970e+01,6.330612545984384099e+01
-7.164417522912422065e+00,4.658195633280544712e+01,6.414031628240479677e+01
-7.164388991033547427e+00,4.658193841878249231e+01,6.497494028944740307e+01
-7.164360357893468922e+00,4.658192051563531066e+01,6.580999748460502019e+01
-7.164331654712691844e+00,4.658190261799395415e+01,6.664548787036699196e+01
-7.164302908277666582e+00,4.658188472106318301e+01,6.748141144843904726e+01
-7.164274138433174954e+00,4.658186682120961564e+01,6.831776821999017102e+01
-7.164245364962622986e+00,4.658184891476251721e+01,6.915455818582196912e+01
-7.164216600534336621e+00,4.658183099936783833e+01,6.999178134648445848e+01
-7.164187855569620567e+00,4.658181307310353958e+01,7.082943770235544889e+01
-7.164159135622257146e+00,4.658179513496746438e+01,7.166752725369498478e+01
-7.164130442037516922e+00,4.658177718474379247e+01,7.250605000068244976e+01
-7.164101776753023287e+00,4.658175922211339781e+01,7.334500594344210356e+01
-7.164073143408701938e+00,4.658174124645808689e+01,7.418439508206051869e+01
-7.164044543751214356e+00,4.658172325751095855e+01,7.502421741659846077e+01
-7.164015976680595976e+00,4.658170525551801688e+01,7.586447294709904554e+01
-7.163987445165880708e+00,4.658168724000451988e+01,7.670516167359339477e+01
-7.163958948176288644e+00,4.658166921120587034e+01,7.754628359610433108e+01
-7.163930490484816893e+00,4.658165116834996411e+01,7.838783871464907804e+01
-7.163902076464371937e+00,4.658163311075510649e+01,7.922982702924105070e+01
-7.163873704922093744e+00,4.658161503870281450e+01,8.007224853989094981e+01
-7.163845371044832433e+00,4.658159695307829651e+01,8.091510324660772824e+01
-7.163817077441943404e+00,4.658157885350842520e+01,8.175839114939911667e+01
-7.163788823789186466e+00,4.658156074011594683e+01,8.260211224827200738e+01
-7.163760609867919626e+00,4.658154261300366272e+01,8.344626654323269577e+01
-7.163732434469173960e+00,4.658152447243357130e+01,8.429085403428709355e+01
-7.163704295880160444e+00,4.658150631874253378e+01,8.513587472144087087e+01
-7.163676193940191617e+00,4.658148815201379733e+01,8.598132860469947047e+01
-7.163648128096239631e+00,4.658146997239038711e+01,8.682721568406820722e+01
-7.163620092584039867e+00,4.658145178082533278e+01,8.767353595955233914e+01
-7.163592088286644177e+00,4.658143357722254763e+01,8.852028943115709581e+01
-7.163564118907514100e+00,4.658141536105581793e+01,8.936747609888756472e+01
-7.163536184174140509e+00,4.658139713241762081e+01,9.021509596274886178e+01
-7.163508285439506018e+00,4.658137889115531038e+01,9.106314902274608869e+01
-7.163480423147643883e+00,4.658136063725648057e+01,9.191163527888431872e+01
-7.163452595699493664e+00,4.658134237101182151e+01,9.276055473116861094e+01
-7.163424799687716948e+00,4.658132409297090959e+01,9.360990737960402441e+01
-7.163397027899810254e+00,4.658130580422177047e+01,9.445969322419557557e+01
-7.163369248958351143e+00,4.658128750934192652e+01,9.530991226494832347e+01
-7.163341433753174670e+00,4.658126921259371045e+01,9.616056450186727034e+01
-7.163313559811956388e+00,4.658125091735972489e+01,9.701164993495744682e+01
-7.163285602801011009e+00,4.658123262744502568e+01,9.786316856422388355e+01
-7.163257551711295079e+00,4.658121434479747336e+01,9.871512038967159697e+01
-7.163229399736394498e+00,4.658119607081199831e+01,9.956750541130558929e+01
-7.163201142256030884e+00,4.658117780660160889e+01,1.004203236291308770e+02
-7.163172777353654652e+00,4.658115955288462828e+01,1.012735750431524053e+02
-7.163144299638200430e+00,4.658114131099549127e+01,1.021272596533752051e+02
-7.163115706498150992e+00,4.658112308185135220e+01,1.029813774598042642e+02
-7.163086995564327708e+00,4.658110486635694514e+01,1.038359284624445849e+02
-7.163058175237130953e+00,4.658108666346467430e+01,1.046909126613011125e+02
-7.163029284368972682e+00,4.658106846634347420e+01,1.055463300563788636e+02
-7.163000356956977122e+00,4.658105026877830568e+01,1.064021806476828118e+02
-7.162971417636351035e+00,4.658103206617538206e+01,1.072584644352179168e+02
-7.162942486457560598e+00,4.658101385477264955e+01,1.081151814189891525e+02
-7.162913573224784614e+00,4.658099563274287647e+01,1.089723315990014640e+02
-7.162884690672452592e+00,4.658097739773862855e+01,1.098299149752598112e+02
-7.162855847887944272e+00,4.658095914812930971e+01,1.106879315477691392e+02
-7.162827044144543187e+00,4.658094088411530720e+01,1.115463813165344078e+02
-7.162798282265710803e+00,4.658092260525287998e+01,1.124052642815605481e+02
-7.162769566014075551e+00,4.658090431094363737e+01,1.132645804428525480e+02
-7.162740897397656958e+00,4.658088600091971898e+01,1.141243298004152962e+02
-7.162712276303434322e+00,4.658086767529515271e+01,1.149845123542537522e+02
-7.162683702363835891e+00,4.658084933422758667e+01,1.158451281043728329e+02
-7.162655177327375888e+00,4.658083097751023161e+01,1.167061770507774554e+02
-7.162626703506395742e+00,4.658081260485013075e+01,1.175676591934725792e+02
-7.162598282212963241e+00,4.658079421613444282e+01,1.184295745324631071e+02
-7.162569913124214871e+00,4.658077581152856794e+01,1.192919230677539275e+02
-7.162541599757662247e+00,4.658075739057100151e+01,1.201547047993499433e+02
-7.162513346890531096e+00,4.658073895261681940e+01,1.210179197272560714e+02
-7.162485154077840477e+00,4.658072049788177793e+01,1.218815678514772287e+02
-7.162457026391995996e+00,4.658070202571924057e+01,1.227456491720182896e+02
-7.162428967973060168e+00,4.658068353565925435e+01,1.236101636888841426e+02
-7.162400981914337272e+00,4.658066502742342863e+01,1.244751114020797189e+02
-7.162373065353738966e+00,4.658064650163205300e+01,1.253404923116098502e+02
-7.162345181465527233e+00,4.658062796384768234e+01,1.262063064174794533e+02
-7.162317292136937574e+00,4.658060941968741275e+01,1.270725537196934027e+02
-7.162289370987588555e+00,4.658059087304131651e+01,1.279392342182565301e+02
-7.162261402372655184e+00,4.658057232627632516e+01,1.288063479131737097e+02
-7.162233372422227795e+00,4.658055378156739579e+01,1.296738948044498443e+02
-7.162205269186350698e+00,4.658053524088281705e+01,1.305418748920898224e+02
-7.162177082697214203e+00,4.658051670597107119e+01,1.314102881760983905e+02
-7.162148807292339825e+00,4.658049817797837022e+01,1.322791346564804655e+02
-7.162120442773056261e+00,4.658047965721065964e+01,1.331484143332409644e+02
-7.162091987666739712e+00,4.658046114419087758e+01,1.340181272063846620e+02
-7.162063437205588023e+00,4.658044264001796364e+01,1.348882732759163048e+02
-7.162034784320423064e+00,4.658042414623832883e+01,1.357588525418408381e+02
-7.162006026454637464e+00,4.658040566367478164e+01,1.366298650041630935e+02
-7.161977164095291393e+00,4.658038719262814453e+01,1.375013106628879029e+02
-7.161948204686230390e+00,4.658036873210306084e+01,1.383731895180200411e+02
-7.161919186001246551e+00,4.658035027533198047e+01,1.392455015695643965e+02
-7.161890148432930481e+00,4.658033181482766594e+01,1.401182468175256872e+02
-7.161861117008146316e+00,4.658031334589939831e+01,1.409914252619088018e+02
-7.161832106310809465e+00,4.658029486582545076e+01,1.418650369027185718e+02
-7.161803127819437620e+00,4.658027637249740138e+01,1.427390817399596870e+02
-7.161774186140517529e+00,4.658025786511294797e+01,1.436135597736370357e+02
-7.161745284105811571e+00,4.658023934321399651e+01,1.444884710037554214e+02
-7.161716427145011998e+00,4.658022080588683167e+01,1.453638154303195904e+02
-7.161687623166756111e+00,4.658020225180412410e+01,1.462395930533343744e+02
-7.161658877690505243e+00,4.658018368010611709e+01,1.471158038728045767e+02
-7.161630195329409254e+00,4.658016509012906425e+01,1.479924478887349153e+02
-7.161601579368245929e+00,4.658014648146763648e+01,1.488695251011301650e+02
-7.161573035104670915e+00,4.658012785340324768e+01,1.497470355099950723e+02
-7.161544562403118874e+00,4.658010920615645745e+01,1.506249791153344972e+02
-7.161516158147662736e+00,4.658009054043601793e+01,1.515033559171531294e+02
-7.161487823592282531e+00,4.658007185622241053e+01,1.523821659154557437e+02
-7.161459557310384305e+00,4.658005315392770029e+01,1.532614091102470866e+02
-7.161431356509287305e+00,4.658003443416647826e+01,1.541410855015319896e+02
-7.161403223833813669e+00,4.658001569670003050e+01,1.550211950893151709e+02
-7.161375153603263932e+00,4.657999694255669709e+01,1.559017378736012631e+02
-7.161347109382020015e+00,4.657997817731928336e+01,1.567827138543951264e+02
-7.161319054453703536e+00,4.657995940650653210e+01,1.576641230317014504e+02
-7.161290966569217709e+00,4.657994063347679514e+01,1.585459654055250098e+02
-7.161262828374744593e+00,4.657992186091239972e+01,1.594282409758705228e+02
-7.161234625992962677e+00,4.657990309104541637e+01,1.603109497427426504e+02
-7.161206350039835300e+00,4.657988432549097269e+01,1.611940917061461960e+02
-7.161177996378609301e+00,4.657986556509344922e+01,1.620776668660858206e+02
-7.161149560775226242e+00,4.657984681075058830e+01,1.629616752225662708e+02
-7.161121031829736694e+00,4.657982806458815617e+01,1.638461167755922645e+02
-7.161092398696860428e+00,4.657980932874923496e+01,1.647309915251684629e+02
-7.161063661917745904e+00,4.657979060350945844e+01,1.656162994712995555e+02
-7.161034830361893810e+00,4.657977188766987098e+01,1.665020406139902889e+02
-7.161005901854465172e+00,4.657975318193643943e+01,1.673882149532453809e+02
-7.160976872095655921e+00,4.657973448742830413e+01,1.682748224890695212e+02
-7.160947755154891681e+00,4.657971580185109417e+01,1.691618632214673141e+02
-7.160918591924665400e+00,4.657969711770945764e+01,1.700493371504435061e+02
-7.160889420857144749e+00,4.657967842777367906e+01,1.709372442760027297e+02
-7.160860267794896927e+00,4.657965972716316827e+01,1.718255845981497600e+02
-7.160831154799037535e+00,4.657964101176206384e+01,1.727143581168891728e+02
-7.160802093484621267e+00,4.657962227948523548e+01,1.736035648322256293e+02
-7.160773092315463551e+00,4.657960352889524103e+01,1.744932047441638474e+02
-7.160744157593459391e+00,4.657958475899866357e+01,1.753832778527084599e+02
-7.160715292551710576e+00,4.657956596939494887e+01,1.762737841578640996e+02
-7.160686496928390987e+00,4.657954716031825626e+01,1.771647236596354844e+02
-7.160657772443645541e+00,4.657952833166093143e+01,1.780560963580272187e+02
-7.160629123330365609e+00,4.657950948290146442e+01,1.789479022530439636e+02
-7.160600552463207258e+00,4.657949061377686917e+01,1.798401413446903234e+02
-7.160572056618438097e+00,4.657947172504798772e+01,1.807328136329709878e+02
-7.160543638422355528e+00,4.657945281650797398e+01,1.816259191178905041e+02
-7.160515300972212671e+00,4.657943388789358607e+01,1.825194577994535337e+02
-7.160487044287549452e+00,4.657941493944622380e+01,1.834134296776647659e+02
-7.160458866039205894e+00,4.657939597176341806e+01,1.843078347525287768e+02
-7.160430754459766511e+00,4.657937698682965788e+01,1.852026730240501706e+02
-7.160402666333762767e+00,4.657935799121140263e+01,1.860979444922336086e+02
-7.160374557914368054e+00,4.657933899144204304e+01,1.869936491570836381e+02
-7.160346400114116605e+00,4.657931999191598038e+01,1.878897870186049488e+02
-7.160318169274105138e+00,4.657930099633644971e+01,1.887863580768020313e+02
-7.160289847096451332e+00,4.657928200774279759e+01,1.896833623316795467e+02
-7.160261427879972551e+00,4.657926302732354884e+01,1.905807997832421279e+02
-7.160232908663493490e+00,4.657924405588375549e+01,1.914786704314943222e+02
-7.160204283218475574e+00,4.657922509480170703e+01,1.923769742764406772e+02
-7.160175547598202961e+00,4.657920614513719926e+01,1.932757113180858539e+02
-7.160146703793119016e+00,4.657918720695524684e+01,1.941748815564344000e+02
-7.160117750531179937e+00,4.657916828088652039e+01,1.950744849914909196e+02
-7.160088680451053733e+00,4.657914936868782974e+01,1.959745216232599319e+02
-7.160059510121524085e+00,4.657913046772446108e+01,1.968749914517460127e+02
-7.160030285052713772e+00,4.657911156973887046e+01,1.977758944769537379e+02
-7.160001042765245849e+00,4.657909266772428936e+01,1.986772306988876835e+02
-7.159971805711063730e+00,4.657907375744813550e+01,1.995790001175524537e+02
-7.159942585859380593e+00,4.657905480730901360e+01,2.004541497880170766e+02
-7.159913642575476800e+00,4.657903643070006439e+01,2.009154787718680382e+02
-7.159885654040935243e+00,4.657902039085831092e+01,2.008632125475693613e+02
-7.159858486690726664e+00,4.657900637166756752e+01,2.004393486078265312e+02
-7.159831518013663576e+00,4.657899277231494750e+01,1.999007601079638619e+02
-7.159804592084250352e+00,4.657897919514646645e+01,1.993568060558743582e+02
-7.159777698190932682e+00,4.657896562099313087e+01,1.988128758733759298e+02
-7.159750831102998703e+00,4.657895204685620882e+01,1.982690374154059896e+02
-7.159723987248408861e+00,4.657893847078337757e+01,1.977251862040387778e+02
-7.159697163155671618e+00,4.657892489139156567e+01,1.971812350343694789e+02
-7.159670357174159783e+00,4.657891130742297747e+01,1.966371158607010159e+02
-7.159643569847770728e+00,4.657889771758924979e+01,1.960927757399949201e+02
-7.159616802872529107e+00,4.657888412067989492e+01,1.955481734776893745e+02
-7.159590056507738609e+00,4.657887051594193650e+01,1.950032770169611069e+02
-7.159563330360311006e+00,4.657885690289576530e+01,1.944580614104814345e+02
-7.159536623831689539e+00,4.657884328122226947e+01,1.939125072436915787e+02
-7.159509937026045101e+00,4.657882965058365698e+01,1.933665994083886517e+02
-7.159483268950532775e+00,4.657881601089842150e+01,1.928203261484048028e+02
-7.159456618417840090e+00,4.657880236217273051e+01,1.922736783168076329e+02
-7.159429983676346865e+00,4.657878870454668174e+01,1.917266487976405358e+02
-7.159403365348553372e+00,4.657877503781205775e+01,1.911792320557124185e+02
-7.159376762533852023e+00,4.657876136203230999e+01,1.906314237860720482e+02
-7.159350175503986335e+00,4.657874767710556085e+01,1.900832206410993876e+02
-7.159323605164502169e+00,4.657873398284866084e+01,1.895346200180398739e+02
-7.159297051458429095e+00,4.657872027924383218e+01,1.889856198936087424e+02
-7.159270513483303233e+00,4.657870656641418350e+01,1.884362186952516254e+02
-7.159243990148066672e+00,4.657869284451710001e+01,1.878864152009501538e+02
-7.159217482021326795e+00,4.657867911345992695e+01,1.873362084612545857e+02
-7.159190989810667816e+00,4.657866537313534394e+01,1.867855977386210498e+02
-7.159164509017487354e+00,4.657865162422526595e+01,1.862345824602213042e+02
-7.159138030265562058e+00,4.657863786813860685e+01,1.856831621812384014e+02
-7.159111545233694862e+00,4.657862410612107595e+01,1.851313365563231628e+02
-7.159085045716817142e+00,4.657861033940812234e+01,1.845791053174014280e+02
-7.159058527500747005e+00,4.657859656864510356e+01,1.840264682564212819e+02
-7.159031985869586556e+00,4.657858279456719686e+01,1.834734252119439191e+02
-7.159005417958187678e+00,4.657856901764025537e+01,1.829199760587231935e+02
-7.158978822148314158e+00,4.657855523814753695e+01,1.823661206996097519e+02
-7.158952196381661359e+00,4.657854145644914468e+01,1.818118590592615362e+02
-7.158925539968809204e+00,4.657852767269672256e+01,1.812571910792594849e+02
-7.158898853005967844e+00,4.657851388691907601e+01,1.807021167143145703e+02
-7.158872134179566693e+00,4.657850009937419600e+01,1.801466359293227413e+02
-7.158845383196179135e+00,4.657848631015868079e+01,1.795907486970794196e+02
-7.158818600619478723e+00,4.657847251922868992e+01,1.790344549965055023e+02
-7.158791786175578764e+00,4.657845872667814291e+01,1.784777548112707279e+02
-7.158764938939471634e+00,4.657844493271256425e+01,1.779206481287260431e+02
-7.158738060360193778e+00,4.657843113713570204e+01,1.773631349390751666e+02
-7.158711151806354422e+00,4.657841733975871534e+01,1.768052152347321169e+02
-7.158684213913828032e+00,4.657840354051372600e+01,1.762468890098236614e+02
-7.158657245751582465e+00,4.657838973960546980e+01,1.756881562598027813e+02
-7.158630246468245417e+00,4.657837593722856440e+01,1.751290169811496469e+02
-7.158603215561010202e+00,4.657836213351934163e+01,1.745694711711396963e+02
-7.158576153701988964e+00,4.657834832840455164e+01,1.740095188276639249e+02
-7.158549060913831141e+00,4.657833452192601698e+01,1.734491599490901024e+02
-7.158521937559550352e+00,4.657832071406274110e+01,1.728883945341544859e+02
-7.158494786094125040e+00,4.657830690440393084e+01,1.723272225818786012e+02
-7.158467616772001385e+00,4.657829309107499682e+01,1.717656440915047256e+02
-7.158440440208617694e+00,4.657827927210817620e+01,1.712036590624457517e+02
-7.158413264214857463e+00,4.657826544604884589e+01,1.706412674942465060e+02
-7.158386095448871167e+00,4.657825161166036310e+01,1.700784693865539055e+02
-7.158358937611192907e+00,4.657823776826334949e+01,1.695152647390937091e+02
-7.158331791423811374e+00,4.657822391573508725e+01,1.689516535516524982e+02
-7.158304659125733771e+00,4.657821005367680556e+01,1.683876358240641196e+02
-7.158277541559374235e+00,4.657819618194991307e+01,1.678232115561985722e+02
-7.158250439310974933e+00,4.657818230046503771e+01,1.672583807479541349e+02
-7.158223353027737268e+00,4.657816840912320799e+01,1.666931433992506868e+02
-7.158196282142124112e+00,4.657815450804523749e+01,1.661274995100249328e+02
-7.158169229088762187e+00,4.657814059681560792e+01,1.655614490802264527e+02
-7.158142196396854118e+00,4.657812667500993342e+01,1.649949921098147456e+02
-7.158115183928388525e+00,4.657811274268105706e+01,1.644281285987571835e+02
-7.158088190419259256e+00,4.657809880007792458e+01,1.638608585470268793e+02
-7.158061215271929179e+00,4.657808484732922949e+01,1.632931819546016925e+02
-7.158034259160145574e+00,4.657807088434322651e+01,1.627250988214629501e+02
-7.158007322315191878e+00,4.657805691110547741e+01,1.621566091475946791e+02
-7.157980406679578245e+00,4.657804292731292151e+01,1.615877129329830098e+02
-7.157953513697987269e+00,4.657802893275270151e+01,1.610184101776157490e+02
-7.157926642761278657e+00,4.657801492756084372e+01,1.604487008814819262e+02
-7.157899793332497929e+00,4.657800091185841040e+01,1.598785850445715369e+02
-7.157872964147998118e+00,4.657798688588406577e+01,1.593080626668752586e+02
-7.157846155674457478e+00,4.657797284958945028e+01,1.587371337483844513e+02
-7.157819368275780469e+00,4.657795880294456481e+01,1.581657982890908727e+02
-7.157792602251703329e+00,4.657794474593082157e+01,1.575940562889865362e+02
-7.157765857097202478e+00,4.657793067865865311e+01,1.570219077480639100e+02
-7.157739132250013014e+00,4.657791660124591004e+01,1.564493526663154626e+02
-7.157712427381335729e+00,4.657790251377138446e+01,1.558763910437338893e+02
-7.157685741795546619e+00,4.657788841636978105e+01,1.553030228803120565e+02
-7.157659076175040269e+00,4.657787430896075165e+01,1.547292481760428586e+02
-7.157632430165453030e+00,4.657786019162460178e+01,1.541550669309192187e+02
-7.157605803675541445e+00,4.657784606440078790e+01,1.535804791449343440e+02
-7.157579192988024808e+00,4.657783192787484694e+01,1.530054848180811859e+02
-7.157552585560067016e+00,4.657781778395204242e+01,1.524300839503529801e+02
-7.157525970767193435e+00,4.657780363423682246e+01,1.518542765417427916e+02
-7.157499340936706034e+00,4.657778947989395135e+01,1.512780625922438276e+02
-7.157472690213664279e+00,4.657777532182630864e+01,1.507014421018492953e+02
-7.157446014352331076e+00,4.657776116070617434e+01,1.501244150705523737e+02
-7.157419310434666393e+00,4.657774699701514720e+01,1.495469814983462129e+02
-7.157392576125426231e+00,4.657773283115545127e+01,1.489691413852241908e+02
-7.157365810706138198e+00,4.657771866328377541e+01,1.483908947311794861e+02
-7.157339012171754611e+00,4.657770449376586441e+01,1.478122415362052209e+02
-7.157312180688450098e+00,4.657769032262589093e+01,1.472331818002947728e+02
-7.157285317589392015e+00,4.657767614969670689e+01,1.466537155234413206e+02
-7.157258424114127493e+00,4.657766197482037285e+01,1.460738427056380431e+02
-7.157231500007297242e+00,4.657764779808216815e+01,1.454935633468783749e+02
-7.157204543328888668e+00,4.657763361985136186e+01,1.449128774471554095e+02
-7.157177553301907302e+00,4.657761944030902157e+01,1.443317850064625247e+02
-7.157150529986351373e+00,4.657760525949679220e+01,1.437502860247929277e+02
-7.157123472467541880e+00,4.657759107762490203e+01,1.431683805021398825e+02
-7.157096380338647812e+00,4.657757689481916685e+01,1.425860684384966532e+02
-7.157069252290528816e+00,4.657756271136728543e+01,1.420033498338565892e+02
-7.157042087390620644e+00,4.657754852749620511e+01,1.414202246882128691e+02
-7.157014886563396239e+00,4.657753434310340168e+01,1.408366930015588139e+02
-7.156987650713047877e+00,4.657752015808494406e+01,1.402527547738876876e+02
-7.156960381015466055e+00,4.657750597228247358e+01,1.396684100051928397e+02
-7.156933075717478054e+00,4.657749178607506479e+01,1.390836586954675056e+02
-7.156905740382535797e+00,4.657747759847850944e+01,1.384985008447049495e+02
-7.156878387836059119e+00,4.657746340711985766e+01,1.379129364528984638e+02
-7.156851027535693355e+00,4.657744921022877094e+01,1.373269655200413695e+02
-7.156823667579313764e+00,4.657743500628221511e+01,1.367405880461269874e+02
-7.156796313924375319e+00,4.657742079416228620e+01,1.361538040311486100e+02
-7.156768971483080222e+00,4.657740657295479281e+01,1.355666134750995582e+02
-7.156741643947060361e+00,4.657739234198346168e+01,1.349790163779730676e+02
-7.156714333322584665e+00,4.657737810089379593e+01,1.343910127397625445e+02
-7.156687041207892896e+00,4.657736384941238583e+01,1.338026025604611959e+02
-7.156659766285755175e+00,4.657734958780363854e+01,1.332137858400623429e+02
-7.156632509220981042e+00,4.657733531596794307e+01,1.326245625785593631e+02
-7.156605270763543913e+00,4.657732103379218103e+01,1.320349327759455491e+02
-7.156578052603695284e+00,4.657730674099760648e+01,1.314448964322142501e+02
-7.156550855173938963e+00,4.657729243753448856e+01,1.308544535473587587e+02
-7.156523676886924257e+00,4.657727812371233966e+01,1.302636041213724241e+02
-7.156496517704382221e+00,4.657726379956275053e+01,1.296723481542485956e+02
-7.156469377662034503e+00,4.657724946510434449e+01,1.290806856459805658e+02
-7.156442258861975603e+00,4.657723511999756738e+01,1.284886165965617408e+02
-7.156415162383077622e+00,4.657722076408646927e+01,1.278961410059853989e+02
-7.156388087909570039e+00,4.657720639745707558e+01,1.273032588742448894e+02
